device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956592947,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956599017,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956605123,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956611173,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956617264,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956623327,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
GPU,2,60.350,39956629415,0,0,0.000,0.000,0.000,0.000,
