device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29234996994,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235002774,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,1,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235008563,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235014343,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.444,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235020127,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
GPU,0,57.378,29235025907,0,0,0.000,0.000,0.000,0.000,
