device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,0,58.896,1970698728,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970698728,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970704672,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970710617,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970716599,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970722529,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970728552,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,1970734483,0,0,0.000,0.000,0.000,0.000,
