timestamp, temperature_gpu, power_draw_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, total_energy_consumption_j
                 NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        453475                      214804                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        453475                      214804                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        453475                      214804                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        453475                      214804                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        453475                      214804                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
#Entity   SMACT        SMOCC        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
#Entity   SMACT        SMOCC        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
#Entity   SMACT        SMOCC        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        2620160                     7848888                     184773                      184773                      0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
#Entity   SMACT        SMOCC        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
#Entity   SMACT        SMOCC        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
#Entity   SMACT        SMOCC        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        430579                      215289                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
#Entity   SMACT        SMOCC        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
#Entity   SMACT        SMOCC        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        414243                      207121                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
#Entity   SMACT        SMOCC        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
#Entity   SMACT        SMOCC        DRAMA        FP64A        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       SWPOWV                      SWPOWD                      SWPOWH                      
ID                                                                                                                                                                                                                                                                                          
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
GPU 1     0.000        0.000        0.000        0.000        0.000        0.000        424935                      212467                      0                           0                           0                           0                           0                           
